age,gender,height_cm,weight_kg,activity_level,purpose,bmi,body_fat_pct,lean_body_mass_kg,bmr,tdee,height_m,weight_height_ratio,bmi_squared,bmi_category_numeric,fat_mass_kg,lean_mass_percentage,fat_free_mass_index,age_squared,age_group,metabolic_age_factor,activity_numeric,activity_multiplier,daily_energy_expenditure_per_kg,gender_weight_interaction,gender_height_interaction,purpose_numeric,calorie_adjustment_direction,calories_needed
20,Male,174.2,71.2,very_active,weight_loss,23.46,16.6,59.4,1685,2907,1.742,0.408725603,550.3716,1,11.8192,83.42696629,19.57447594,400,0,0.986072097,3,1.725222552,40.82865169,71.2,174.2,0,-1,2604
33,Female,158.9,55.5,sedentary,weight_loss,21.98,28.6,39.6,1223,1468,1.589,0.349276274,483.1204,1,15.873,71.35135135,15.68365901,1089,1,0.918168168,0,1.200327065,26.45045045,0,0,0,-1,1200
20,Male,175.5,77,lightly_active,weight_loss,25,18.4,62.8,1754,2412,1.755,0.438746439,625,2,14.168,81.55844156,20.38944489,400,0,0.949134199,1,1.375142531,31.32467532,77,175.5,0,-1,1901
28,Female,155.4,50.9,lightly_active,muscle_gain,21.08,26.3,37.5,1180,1622,1.554,0.327541828,444.3664,1,13.3867,73.67387033,15.52849043,784,0,0.9659463,1,1.374576271,31.86640472,0,0,1,0,1989
40,Male,179.7,89.9,lightly_active,maintain,27.84,26.4,66.2,1816,2497,1.797,0.500278242,775.0656,2,23.7336,73.63737486,20.50037641,1600,1,0.841675936,1,1.375,27.7753059,89.9,179.7,1,0,2441
47,Female,161,56,moderately_active,weight_loss,21.6,31.3,38.5,1183,1834,1.61,0.347826087,466.56,1,17.528,68.75,14.85282204,2209,1,0.880208333,2,1.550295858,32.75,0,0,0,-1,1526
25,Male,163.5,65.8,lightly_active,weight_loss,24.61,19.1,53.2,1544,2123,1.635,0.402446483,605.6521,1,12.5678,80.85106383,19.90105584,625,0,0.977710233,1,1.375,32.26443769,65.8,163.5,0,-1,1824
42,Male,172.5,62.9,lightly_active,maintain,21.14,18.8,51.1,1491,2050,1.725,0.364637681,446.8996,1,11.8252,81.24006359,17.17286284,1764,1,0.987678855,1,1.374916164,32.59141494,62.9,172.5,1,0,2046
61,Male,168.3,54.5,sedentary,weight_loss,19.24,20.9,43.1,1299,1559,1.683,0.3238265,370.1776,1,11.3905,79.08256881,15.21629916,3721,2,0.993119266,0,1.200153965,28.60550459,54.5,168.3,0,-1,1241
33,Male,154.6,58.8,lightly_active,weight_loss,24.6,20.9,46.5,1386,1906,1.546,0.380336352,605.16,1,12.2892,79.08163265,19.45512268,1089,1,0.982142857,1,1.375180375,32.41496599,58.8,154.6,0,-1,1568
25,Male,173,49.3,sedentary,maintain,16.47,9.3,44.7,1407,1688,1.73,0.284971098,271.2609,0,4.5849,90.6693712,14.93534699,625,0,1.189148073,0,1.199715707,34.23935091,49.3,173,1,0,1673
41,Male,180.7,97.8,very_active,muscle_gain,29.95,29.2,69.2,1890,3260,1.807,0.541228556,897.0025,2,28.5576,70.75664622,21.19287074,1681,1,0.805214724,3,1.724867725,33.33333333,97.8,180.7,1,0,3397
56,Female,159.6,55.9,moderately_active,weight_loss,21.95,33.8,37,1137,1762,1.596,0.350250627,481.8025,1,18.8942,66.18962433,14.52566253,3136,2,0.847495528,2,1.549692172,31.52057245,0,0,0,-1,1467
18,Male,178.6,71,lightly_active,weight_loss,22.26,14.7,60.6,1716,2360,1.786,0.397536394,495.5076,1,10.437,85.35211268,18.99808013,324,0,1.007042254,1,1.375291375,33.23943662,71,178.6,0,-1,2085
65,Male,171.8,70.5,sedentary,weight_gain,23.89,27.4,51.2,1466,1759,1.718,0.410360885,570.7321,1,19.317,72.62411348,17.34697058,4225,2,0.86643026,0,1.199863574,24.95035461,70.5,171.8,2,1,2082
33,Male,171,68.6,sedentary,weight_loss,23.46,19.5,55.2,1582,1898,1.71,0.401169591,550.3716,1,13.377,80.4664723,18.87760337,1089,1,0.960884354,0,1.199747155,27.66763848,68.6,171,0,-1,1606
57,Male,168.2,72.8,sedentary,weight_loss,25.73,27.8,52.6,1502,1802,1.682,0.432818074,662.0329,2,20.2384,72.25274725,18.59232752,3249,2,0.859661172,0,1.199733688,24.75274725,72.8,168.2,0,-1,1287
42,Male,165.7,56.4,lightly_active,weight_loss,20.54,18.1,46.2,1384,1903,1.657,0.34037417,421.8916,1,10.2084,81.91489362,16.82662278,1764,1,1.022458629,1,1.375,33.74113475,56.4,165.7,0,-1,1620
18,Male,180,47.4,moderately_active,muscle_gain,14.63,5.5,44.8,1443,2237,1.8,0.263333333,214.0369,0,2.607,94.51476793,13.82716049,324,0,1.268459916,2,1.55024255,47.19409283,47.4,180,1,0,2762
18,Male,178.7,60.8,sedentary,weight_loss,19.04,10.8,54.2,1600,1920,1.787,0.340235031,362.5216,1,6.5664,89.14473684,16.97267056,324,0,1.096491228,0,1.2,31.57894737,60.8,178.7,0,-1,1637
34,Male,172.2,63.5,moderately_active,maintain,21.41,17.3,52.5,1529,2370,1.722,0.368757259,458.3881,1,10.9855,82.67716535,17.70488088,1156,1,1.00328084,2,1.550032701,37.32283465,63.5,172.2,1,0,2383
45,Female,148.9,53,lightly_active,muscle_gain,23.9,33.6,35.2,1097,1508,1.489,0.355943586,571.21,1,17.808,66.41509434,15.87644517,2025,1,0.862421384,1,1.374658159,28.45283019,0,0,1,0,1802
37,Female,163.8,61,moderately_active,maintain,22.74,30.4,42.5,1288,1996,1.638,0.372405372,517.1076,1,18.544,69.67213115,15.84021731,1369,1,0.879781421,2,1.549689441,32.72131148,0,0,1,0,1983
26,Male,168.1,71.3,very_active,maintain,25.23,20.1,57,1624,2801,1.681,0.42415229,636.5529,2,14.3313,79.94389902,20.17155733,676,0,0.949041608,3,1.724753695,39.28471248,71.3,168.1,1,0,2823
32,Male,174.9,53.7,extra_active,weight_loss,17.55,12.2,47.1,1440,2736,1.749,0.30703259,308.0025,0,6.5514,87.70949721,15.39718359,1024,1,1.117318436,0,1.9,50.94972067,53.7,174.9,0,-1,2481
43,Female,151.8,44,moderately_active,muscle_gain,19.09,27.4,31.9,1031,1598,1.518,0.289855072,364.4281,1,12.056,72.5,13.84353936,1849,1,0.976325758,2,1.549951503,36.31818182,0,0,1,0,2120
40,Male,174.6,66.9,moderately_active,weight_gain,21.95,19.3,54,1554,2409,1.746,0.383161512,481.8025,1,12.9117,80.71748879,17.71353668,1600,1,0.967862481,2,1.55019305,36.00896861,66.9,174.6,2,1,2874
21,Female,160.2,68.9,moderately_active,muscle_gain,26.85,31.6,47.1,1409,2184,1.602,0.430087391,720.9225,2,21.7724,68.35994194,18.35252751,441,0,0.85208031,2,1.550035486,31.69811321,0,0,1,0,2436
63,Male,156.4,89.1,moderately_active,muscle_gain,36.43,42,51.7,1530,2372,1.564,0.569693095,1327.1449,3,37.422,58.02469136,21.13571994,3969,2,0.715488215,2,1.550326797,26.62177329,89.1,156.4,1,0,2511
21,Female,170.7,50.5,sedentary,muscle_gain,17.33,20.2,40.3,1280,1536,1.707,0.295840656,300.3289,0,10.201,79.8019802,13.83050391,441,0,1.056105611,0,1.2,30.41584158,0,0,1,0,2074
28,Female,159,64.6,extra_active,weight_gain,25.55,31.7,44.1,1332,2531,1.59,0.406289308,652.8025,2,20.4782,68.26625387,17.44393022,784,0,0.859133127,0,1.90015015,39.17956656,0,0,2,1,2894
25,Female,159.4,55.4,moderately_active,maintain,21.8,26.5,40.7,1258,1950,1.594,0.347553325,475.24,1,14.681,73.46570397,16.01834987,625,0,0.946149218,2,1.550079491,35.19855596,0,0,1,0,1945
56,Female,163.5,66.8,lightly_active,weight_loss,24.99,37.5,41.8,1258,1730,1.635,0.408562691,624.5001,1,25.05,62.5748503,15.63654387,3136,2,0.784680639,1,1.375198728,25.89820359,0,0,0,-1,1337
52,Male,173.4,59.3,lightly_active,weight_gain,19.72,19.4,47.8,1414,1944,1.734,0.341983852,388.8784,1,11.5042,80.60708263,15.89753209,2704,2,0.993535694,1,1.374823197,32.78246206,59.3,173.4,2,1,2401
50,Male,176.4,88.1,sedentary,muscle_gain,28.31,29.3,62.3,1729,2075,1.764,0.499433107,801.4561,2,25.8133,70.71509648,20.02123601,2500,1,0.817726069,0,1.200115674,23.55278093,88.1,176.4,1,0,2235
60,Female,152.9,38,lightly_active,maintain,16.25,27.9,27.4,910,1251,1.529,0.24852845,264.0625,0,10.602,72.10526316,11.72021536,3600,2,0.997807018,1,1.374725275,32.92105263,0,0,1,0,1270
31,Female,160.1,44.1,moderately_active,maintain,17.21,22.4,34.2,1119,1734,1.601,0.275452842,296.1841,0,9.8784,77.55102041,13.34269142,961,1,1.057256236,2,1.549597855,39.31972789,0,0,1,0,1704
23,Male,161.6,56.1,sedentary,weight_loss,21.48,14.9,47.7,1437,1724,1.616,0.347153465,461.3904,1,8.3589,85.02673797,18.26567248,529,0,1.067290553,0,1.199721642,30.73083779,56.1,161.6,0,-1,1394
22,Male,172.5,61,very_active,weight_gain,20.5,13.5,52.8,1554,2681,1.725,0.353623188,420.25,1,8.235,86.55737705,17.74417139,484,0,1.06147541,3,1.725225225,43.95081967,61,172.5,2,1,3161
27,Male,183.4,76.3,sedentary,weight_loss,22.68,17.2,63.2,1762,2114,1.834,0.416030534,514.3824,1,13.1236,82.83093054,18.78963811,729,0,0.962210572,0,1.199772985,27.70642202,76.3,183.4,0,-1,1795
29,Male,164.2,54.5,very_active,muscle_gain,20.21,14.7,46.5,1409,2431,1.642,0.331912302,408.4441,1,8.0115,85.32110092,17.24672535,841,0,1.077217125,3,1.725337119,44.60550459,54.5,164.2,1,0,2775
22,Female,158.9,51.1,moderately_active,weight_gain,20.24,23.9,38.9,1224,1897,1.589,0.321585903,409.6576,1,12.2129,76.12524462,15.40642262,484,0,0.998043053,2,1.549836601,37.12328767,0,0,2,1,2357
32,Male,160.2,57.2,very_active,maintain,22.29,17.9,47,1405,2424,1.602,0.357053683,496.8441,1,10.2388,82.16783217,18.31356248,1024,1,1.023455711,3,1.725266904,42.37762238,57.2,160.2,1,0,2425
66,Male,171.7,71.5,lightly_active,weight_gain,24.25,28.1,51.4,1470,2021,1.717,0.416423995,588.0625,1,20.0915,71.88811189,17.43502316,4356,2,0.856643357,1,1.374829932,28.26573427,71.5,171.7,2,1,2375
22,Male,177,72,lightly_active,muscle_gain,22.98,16.4,60.2,1701,2339,1.77,0.406779661,528.0804,1,11.808,83.61111111,19.21542341,484,0,0.984375,1,1.375073486,32.48611111,72,177,1,0,2674
66,Male,174.1,84.5,moderately_active,muscle_gain,27.88,32.4,57.1,1606,2489,1.741,0.485353245,777.2944,2,27.378,67.5739645,18.83816368,4356,2,0.791913215,2,1.5498132,29.4556213,84.5,174.1,1,0,2681
25,Male,170.1,57.6,lightly_active,muscle_gain,19.91,13.4,49.9,1491,2050,1.701,0.338624339,396.4081,1,7.7184,86.63194444,17.24614044,625,0,1.078559028,1,1.374916164,35.59027778,57.6,170.1,1,0,2568
16,Female,148.1,59.3,extra_active,weight_loss,27.04,30.7,41.1,1270,2413,1.481,0.400405132,731.1616,2,18.2051,69.30860034,18.73836546,256,0,0.892355256,0,1.9,40.69139966,0,0,0,-1,1914
29,Female,153.6,51.7,moderately_active,weight_loss,21.91,27.6,37.4,1174,1820,1.536,0.336588542,480.0481,1,14.2692,72.34042553,15.85218641,841,0,0.946163765,2,1.550255537,35.20309478,0,0,0,-1,1581
18,Female,168.5,72.4,lightly_active,muscle_gain,25.5,29.3,51.2,1506,2071,1.685,0.429673591,650.25,2,21.2132,70.71823204,18.03309002,324,0,0.866712707,1,1.375166003,28.60497238,0,0,1,0,2305
21,Male,179.7,69.2,sedentary,weight_gain,21.43,14.3,59.3,1689,2027,1.797,0.385086255,459.2449,1,9.8956,85.69364162,18.36363023,441,0,1.016979769,0,1.200118413,29.29190751,69.2,179.7,2,1,2490
30,Female,160.5,48.3,lightly_active,weight_loss,18.75,24,36.7,1170,1609,1.605,0.300934579,351.5625,1,11.592,75.98343685,14.24675615,900,1,1.00931677,1,1.375213675,33.3126294,0,0,0,-1,1314
29,Female,162,57.7,moderately_active,maintain,21.99,27.7,41.7,1278,1981,1.62,0.35617284,483.5601,1,15.9829,72.27036395,15.88934614,841,0,0.92287695,2,1.550078247,34.33275563,0,0,1,0,1991
17,Female,154.8,74.6,extra_active,muscle_gain,31.13,35.9,47.8,1441,2738,1.548,0.481912145,969.0769,3,26.7814,64.07506702,19.94738564,289,0,0.804848079,0,1.900069396,36.70241287,0,0,1,0,2895
32,Male,182.4,62.5,moderately_active,weight_loss,18.79,13.7,53.9,1580,2449,1.824,0.342653509,353.0641,1,8.5625,86.24,16.20089835,1024,1,1.053333333,2,1.55,39.184,62.5,182.4,0,-1,2218
31,Male,169.3,72.3,sedentary,weight_loss,25.22,21.2,57,1619,1943,1.693,0.427052569,636.0484,2,15.3276,78.83817427,19.88661836,961,1,0.933033656,0,1.200123533,26.87413555,72.3,169.3,0,-1,1453
21,Male,176.8,72.1,sedentary,weight_loss,23.07,16.3,60.3,1705,2046,1.768,0.40780543,532.2249,1,11.7523,83.63384189,19.29091337,441,0,0.985321313,0,1.2,28.37725381,72.1,176.8,0,-1,1758
61,Male,163.7,70.8,moderately_active,maintain,26.42,29.5,49.9,1438,2229,1.637,0.432498473,698.0164,2,20.886,70.48022599,18.621008,3721,2,0.846280603,2,1.550069541,31.48305085,70.8,163.7,1,0,2207
40,Male,172.8,57.8,sedentary,weight_loss,19.36,16.2,48.4,1444,1733,1.728,0.334490741,374.8096,1,9.3636,83.73702422,16.20906207,1600,1,1.04094579,0,1.200138504,29.98269896,57.8,172.8,0,-1,1422
46,Male,182.1,83,moderately_active,muscle_gain,25.03,24.4,62.7,1736,2691,1.821,0.45579352,626.5009,2,20.252,75.54216867,18.9080895,2116,1,0.871485944,2,1.550115207,32.42168675,83,182.1,1,0,2953
22,Male,167.8,66.3,sedentary,weight_loss,23.55,17.1,55,1587,1904,1.678,0.39511323,554.6025,1,11.3373,82.95625943,19.53344196,484,0,0.997360483,0,1.199747952,28.71794872,66.3,167.8,0,-1,1597
48,Female,165.5,48.8,lightly_active,weight_loss,17.82,27,35.6,1128,1551,1.655,0.294864048,317.5524,0,13.176,72.95081967,12.99732569,2304,1,0.963114754,1,1.375,31.78278689,0,0,0,-1,1268
45,Male,167,67.7,extra_active,weight_loss,24.27,23.3,51.9,1497,2844,1.67,0.405389222,589.0329,1,15.7741,76.66174298,18.60948761,2025,1,0.921344165,0,1.899799599,42.00886263,67.7,167,0,-1,2540
36,Male,168.1,63.1,very_active,maintain,22.33,18.9,51.2,1494,2577,1.681,0.375371802,498.6289,1,11.9259,81.14104596,18.1190129,1296,1,0.986529319,3,1.724899598,40.83993661,63.1,168.1,1,0,2561
18,Female,160.9,52.5,very_active,maintain,20.28,23.1,40.4,1265,2182,1.609,0.326289621,411.2784,1,12.1275,76.95238095,15.60519777,324,0,1.003968254,3,1.724901186,41.56190476,0,0,1,0,2140
34,Female,166.8,60.7,moderately_active,weight_gain,21.82,28.6,43.3,1313,2035,1.668,0.363908873,476.1124,1,17.3602,71.33443163,15.5630891,1156,1,0.9012905,2,1.549885758,33.52553542,0,0,2,1,2518
16,Female,159.2,64.3,very_active,weight_loss,25.37,28.7,45.8,1382,2384,1.592,0.403894472,643.6369,2,18.4541,71.22861586,18.07088205,256,0,0.895541731,3,1.725036179,37.07620529,0,0,0,-1,1876
34,Female,164.7,63.7,very_active,weight_loss,23.48,30.6,44.2,1331,2296,1.647,0.386763813,551.3104,1,19.4922,69.3877551,16.2942761,1156,1,0.870617478,3,1.725018783,36.04395604,0,0,0,-1,1890
25,Female,167.9,51.2,sedentary,weight_loss,18.16,22.1,39.9,1258,1510,1.679,0.304943419,329.7856,0,11.3152,77.9296875,14.15374945,625,0,1.023763021,0,1.200317965,29.4921875,0,0,0,-1,1231
32,Female,156.4,58,sedentary,weight_gain,23.71,30.4,40.4,1239,1487,1.564,0.37084399,562.1641,1,17.632,69.65517241,16.51611384,1024,1,0.890086207,0,1.200161421,25.63793103,0,0,2,1,1822
50,Male,164.1,64.6,very_active,muscle_gain,23.99,24.1,49,1427,2462,1.641,0.393662401,575.5201,1,15.5686,75.85139319,18.19612527,2500,1,0.920407637,3,1.725297828,38.11145511,64.6,164.1,1,0,2853
36,Male,171.7,62.1,sedentary,muscle_gain,21.06,17.4,51.3,1503,1804,1.717,0.361677344,443.5236,1,10.8054,82.60869565,17.40110288,1296,1,1.008454106,0,1.200266134,29.04991948,62.1,171.7,1,0,2165
27,Male,182.3,62.7,lightly_active,muscle_gain,18.87,12.7,54.7,1602,2203,1.823,0.343938563,356.0769,1,7.9629,87.24082935,16.4593996,729,0,1.064593301,1,1.375156055,35.13556619,62.7,182.3,1,0,2733
55,Male,168,77,sedentary,weight_gain,27.28,29.2,54.5,1549,1859,1.68,0.458333333,744.1984,2,22.484,70.77922078,19.30980726,3025,2,0.838203463,0,1.200129116,24.14285714,77,168,2,1,2232
18,Male,180.6,67.7,very_active,muscle_gain,20.76,12.9,59,1690,2915,1.806,0.374861573,430.9776,1,8.7333,87.14918759,18.08908168,324,0,1.040128016,3,1.724852071,43.05760709,67.7,180.6,1,0,3285
33,Female,159.4,63.9,sedentary,muscle_gain,25.15,32.4,43.2,1307,1568,1.594,0.400878294,632.5225,2,20.7036,67.6056338,17.00227799,1089,1,0.852243088,0,1.199693956,24.53834116,0,0,1,0,1806
20,Female,171.5,53.5,lightly_active,muscle_gain,18.19,21,42.3,1321,1816,1.715,0.311953353,330.8761,0,11.235,79.06542056,14.3817627,400,0,1.028816199,1,1.374716124,33.94392523,0,0,1,0,2289
19,Female,174.5,83.4,sedentary,muscle_gain,27.39,31.8,56.9,1641,1969,1.745,0.477936963,750.2121,2,26.5212,68.22541966,18.68621768,361,0,0.819844125,0,1.199878123,23.60911271,0,0,1,0,2143
61,Male,179.1,105,sedentary,muscle_gain,32.73,37.1,66,1840,2208,1.791,0.586264657,1071.2529,3,38.955,62.85714286,20.5756121,3721,2,0.73015873,0,1.2,21.02857143,105,179.1,1,0,2319
33,Female,151.1,55.1,sedentary,weight_loss,24.13,31.1,38,1178,1414,1.511,0.364659166,582.2569,1,17.1361,68.96551724,16.64388353,1089,1,0.890804598,0,1.200339559,25.66243194,0,0,0,-1,1200
27,Female,146.6,58.2,moderately_active,muscle_gain,27.08,33.3,38.8,1205,1868,1.466,0.396998636,733.3264,2,19.3806,66.66666667,18.05359872,729,0,0.86268614,2,1.550207469,32.09621993,0,0,1,0,2012
23,Male,174.4,63.9,sedentary,weight_loss,21.01,14.3,54.8,1593,1912,1.744,0.366399083,441.4201,1,9.1377,85.75899844,18.01721236,529,0,1.038732394,0,1.200251099,29.92175274,63.9,174.4,0,-1,1605
30,Female,166.4,55.3,very_active,muscle_gain,19.97,25.5,41.2,1273,2196,1.664,0.332331731,398.8009,1,14.1015,74.50271248,14.87957655,900,1,0.959162146,3,1.725058916,39.71066908,0,0,1,0,2665
31,Male,177.3,83.8,moderately_active,muscle_gain,26.66,22.9,64.6,1784,2765,1.773,0.472645234,710.7556,2,19.1902,77.08830549,20.55015239,961,1,0.887032617,2,1.549887892,32.99522673,83.8,177.3,1,0,3010
43,Male,169.3,69.2,sedentary,weight_loss,24.14,22.7,53.5,1534,1841,1.693,0.408741878,582.7396,1,15.7084,77.31213873,18.66551022,1849,1,0.923651252,0,1.200130378,26.60404624,69.2,169.3,0,-1,1538
66,Female,150.2,41.9,lightly_active,muscle_gain,18.57,32.1,28.5,914,1257,1.502,0.278961385,344.8449,1,13.4499,68.01909308,12.63295632,4356,2,0.908910103,1,1.375273523,30,0,0,1,0,1748
38,Male,180,76,moderately_active,weight_loss,23.46,20.7,60.3,1689,2618,1.8,0.422222222,550.3716,1,15.732,79.34210526,18.61111111,1444,1,0.925986842,2,1.550029603,34.44736842,76,180,0,-1,2322
18,Male,186.1,65.7,very_active,weight_loss,18.97,10.7,58.7,1696,2926,1.861,0.353036002,359.8609,1,7.0299,89.34550989,16.94904977,324,0,1.075596144,3,1.725235849,44.53576865,65.7,186.1,0,-1,2568
43,Female,157,53.8,moderately_active,maintain,21.83,30.7,37.3,1156,1792,1.57,0.342675159,476.5489,1,16.5166,69.33085502,15.13245973,1849,1,0.895291202,2,1.55017301,33.30855019,0,0,1,0,1814
58,Female,165,72.6,moderately_active,maintain,26.67,39.9,43.6,1308,2027,1.65,0.44,711.2889,2,28.9674,60.05509642,16.01469238,3364,2,0.750688705,2,1.54969419,27.92011019,0,0,1,0,2071
32,Male,190.9,97.9,very_active,maintain,26.86,23.4,75,2006,3460,1.909,0.512833944,721.4596,2,22.9086,76.60878447,20.58019126,1024,1,0.853762343,3,1.724825523,35.3421859,97.9,190.9,1,0,3455
32,Male,172.8,71.2,lightly_active,muscle_gain,23.84,19.8,57.1,1624,2233,1.728,0.412037037,568.3456,1,14.0976,80.19662921,19.12267447,1024,1,0.950374532,1,1.375,31.36235955,71.2,172.8,1,0,2585
45,Male,172.9,84.2,moderately_active,weight_gain,28.17,28,60.6,1693,2624,1.729,0.486986698,793.5489,2,23.576,71.97149644,20.27134839,2025,1,0.837787015,2,1.5499114,31.16389549,84.2,172.9,2,1,2966
19,Female,164.4,54,lightly_active,muscle_gain,19.98,22.9,41.6,1294,1779,1.644,0.328467153,399.2004,1,12.366,77.03703704,15.39181037,361,0,0.99845679,1,1.374806801,32.94444444,0,0,1,0,2292
32,Male,172.2,85,moderately_active,maintain,28.67,25.6,63.2,1757,2723,1.722,0.493612079,821.9689,2,21.76,74.35294118,21.31330422,1024,1,0.86127451,2,1.549800797,32.03529412,85,172.2,1,0,2744
23,Male,182.7,67.9,very_active,muscle_gain,20.34,13.5,58.7,1682,2901,1.827,0.37164751,413.7156,1,9.1665,86.45066274,17.58575452,529,0,1.03215513,3,1.724732461,42.72459499,67.9,182.7,1,0,3223
16,Female,158.6,46.8,moderately_active,muscle_gain,18.61,20.6,37.2,1200,1860,1.586,0.295081967,346.3321,1,9.6408,79.48717949,14.78892389,256,0,1.068376068,2,1.55,39.74358974,0,0,1,0,2348
46,Female,160.8,54.4,sedentary,weight_loss,21.04,30.4,37.9,1170,1404,1.608,0.338308458,442.6816,1,16.5376,69.66911765,14.65774362,2116,1,0.896139706,0,1.2,25.80882353,0,0,0,-1,1200
19,Male,164.6,53.5,very_active,weight_loss,19.75,11.9,47.1,1439,2482,1.646,0.325030377,390.0625,1,6.3665,88.03738318,17.38446161,361,0,1.120716511,3,1.724808895,46.39252336,53.5,164.6,0,-1,2217
28,Male,172.5,72.7,sedentary,weight_loss,24.43,19.6,58.5,1656,1987,1.725,0.421449275,596.8249,1,14.2492,80.46767538,19.65973535,784,0,0.949105915,0,1.199879227,27.33149931,72.7,172.5,0,-1,1687
25,Female,155,62.9,moderately_active,weight_loss,26.18,31.8,42.9,1306,2024,1.55,0.405806452,685.3924,2,20.0022,68.20349762,17.85639958,625,0,0.865129836,2,1.549770291,32.17806041,0,0,0,-1,1516
63,Male,174.3,75.4,sedentary,muscle_gain,24.82,28.1,54.2,1536,1843,1.743,0.432587493,616.0324,1,21.1874,71.88328912,17.84039691,3969,2,0.848806366,0,1.199869792,24.44297082,75.4,174.3,1,0,2109
44,Male,163.2,66.5,moderately_active,muscle_gain,24.97,23.9,50.6,1467,2274,1.632,0.40747549,623.5009,1,15.8935,76.09022556,18.99810169,1936,1,0.919172932,2,1.550102249,34.19548872,66.5,163.2,1,0,2515
48,Female,166.9,50.7,sedentary,muscle_gain,18.2,27.5,36.8,1155,1386,1.669,0.303774715,331.24,0,13.9425,72.58382643,13.21098335,2304,1,0.949211045,0,1.2,27.33727811,0,0,1,0,1870
19,Male,168.3,64.7,sedentary,muscle_gain,22.84,15.6,54.6,1585,1902,1.683,0.384432561,521.6656,1,10.0932,84.38948995,19.27633258,361,0,1.020736734,0,1.2,29.39721793,64.7,168.3,1,0,2213
32,Female,171.7,80.3,sedentary,weight_gain,27.24,34.6,52.5,1535,1842,1.717,0.467676179,742.0176,2,27.7838,65.37982565,17.80814623,1024,1,0.79649232,0,1.2,22.93897883,0,0,2,1,2224
39,Male,182.9,91.9,moderately_active,muscle_gain,27.47,25.7,68.3,1861,2885,1.829,0.502460361,754.6009,2,23.6183,74.31991295,20.41706412,1521,1,0.843761335,2,1.550241805,31.39281828,91.9,182.9,1,0,3045
57,Male,176.4,64.8,sedentary,weight_gain,20.82,21.9,50.6,1467,1760,1.764,0.367346939,433.4724,1,14.1912,78.08641975,16.2612286,3249,2,0.943287037,0,1.199727335,27.16049383,64.8,176.4,2,1,2198
31,Male,164,57.2,very_active,muscle_gain,21.27,16.5,47.8,1429,2465,1.64,0.348780488,452.4129,1,9.438,83.56643357,17.77215943,961,1,1.040938228,3,1.724982505,43.09440559,57.2,164,1,0,2872
18,Male,169.9,99,lightly_active,weight_loss,34.3,29.1,70.2,1935,2661,1.699,0.582695703,1176.49,3,28.809,70.90909091,24.31925992,324,0,0.814393939,1,1.375193798,26.87878788,99,169.9,0,-1,2076
27,Male,168.2,68.2,moderately_active,muscle_gain,24.11,18.9,55.3,1588,2461,1.682,0.405469679,581.2921,1,12.8898,81.08504399,19.54668654,729,0,0.970185728,2,1.549748111,36.08504399,68.2,168.2,1,0,2693
44,Male,169,82.8,moderately_active,weight_gain,28.99,28.7,59,1659,2571,1.69,0.489940828,840.4201,2,23.7636,71.25603865,20.65754,1936,1,0.834842995,2,1.549728752,31.05072464,82.8,169,2,1,2969
25,Female,170.5,76.8,extra_active,muscle_gain,26.42,32.1,52.1,1527,2901,1.705,0.450439883,698.0164,2,24.6528,67.83854167,17.92210249,625,0,0.828450521,0,1.899803536,37.7734375,0,0,1,0,3147
26,Female,160.1,45.2,lightly_active,weight_loss,17.63,21.7,35.4,1151,1583,1.601,0.282323548,310.8169,0,9.8084,78.31858407,13.81085604,676,0,1.061025074,1,1.375325804,35.02212389,0,0,0,-1,1274
